Latitude,Longitude,Depth,Magnitude,Magnitude Type
-24.152,-175.602,33,6.1,1
-7.175,129.341,141,5.6,0
-31.187,-67.639,39,5.6,0
9.516,-69.563,18,5.6,0
17.359,-54.848,33,6.4,1
-0.135,124.094,56,5.7,0
-33.793,58.035,33,5.6,0
-21.101,-179.145,659,5.6,0
-4.761,34.913,33,5.6,0
36.619,140.989,46,5.6,0
52.21,-170.025,40,5.5,0
39.865,77.334,33,5.8,0
30.954,56.473,31,5.8,0
48.59,153.015,140,5.8,0
-7.838,117.685,33,5.6,0
25.51,143.112,33,6.8,1
-31.524,-67.596,33,5.7,0
52.929,159.804,33,5.5,0
-0.958,126.719,33,5.6,0
29.553,127.812,33,5.5,0
-34.419,55.297,33,5.7,0
39.132,143.162,19,5.9,1
39.068,143.047,41,6,1
2.507,126.825,36,5.5,0
16.659,40.278,33,6.6,1
-5.07,151.767,68,5.9,1
40,15.419,283,5.6,0
-15.3,-71.68,158,5.9,1
-38.137,-71.096,126,5.5,0
-25.562,-70.97,24,5.6,0
-20.825,-126.913,33,5.5,0
18.793,121.895,33,6,1
46.825,152.27,61,5.6,0
44.689,149.699,52,6,1
34.809,139.259,14,6.6,1
1.674,126.417,45,5.5,0
-30.115,-177.489,44,6.3,1
34.797,138.803,10,5.7,0
-30.209,-177.554,17,6.1,1
-30.521,-177.324,33,5.6,0
-31.287,-67.867,24,5.8,0
-9.79,159.475,73,5.5,0
-34.278,-70.19,132,5.7,0
-4.17,123.363,51,5.8,0
44.731,149.718,56,5.9,1
-31.695,-68.876,19,5.7,0
-5.98,148.874,98,5.7,0
-5.339,151.676,44,6.4,1
-5.014,145.032,68,5.5,0
-25.924,-177.301,102,6,1
-7.155,129.509,19,5.6,0
45.972,149.153,146,5.5,0
-4.224,152.808,20,5.7,0
-24.846,-175.426,39,5.6,0
-29.78,-177.22,39,5.7,0
-56.124,-27.401,132,5.5,0
45.064,150.246,33,5.5,0
-5.531,151.675,33,5.8,0
-56.391,-26.478,33,5.5,0
4.83,125.658,186,5.7,0
-0.075,124.084,81,5.9,1
12.796,93.016,33,5.5,0
12.863,93.07,33,5.6,0
24.146,122.663,40,5.7,0
44.425,149.898,45,5.7,0
-30.683,-177.358,33,7.2,1
-30.614,-177.38,33,5.5,0
-30.653,-177.544,33,6,1
-30.074,-177.332,33,6.2,1
25.303,62.399,33,5.5,0
-30.414,-177.119,33,6.6,1
5.734,-32.904,33,6.1,1
-30.441,-177.46,33,5.7,0
-8.665,124.047,106,5.8,0
-4.546,139.311,33,5.6,0
5.465,-77.714,24,5.5,0
-3.389,128.695,33,5.5,0
-55.52,-125.193,33,5.8,0
-28.57,-71.021,55,5.7,0
-4.649,102.938,53,5.5,0
-3.857,129.007,90,5.8,0
-40.106,-91.199,33,5.6,0
38.785,141.949,60,6.1,1
-7.04,128.901,33,5.6,0
-4.946,125.247,535,5.9,1
-4.844,125.412,510,6.3,1
-4.995,125.23,531,5.6,0
14.249,-91.378,100,5.7,0
29.34,130.535,60,5.9,1
-22.698,-176.207,85,5.6,0
-4.61,-12.37,10,5.5,0
-9.662,117.114,33,5.6,0
-26.62,-114.564,33,5.9,1
-53.795,140.797,10,5.5,0
55.073,164.632,33,5.5,0
-15.288,-173.517,33,6.2,1
55.098,164.757,33,6.2,1
-21.894,-174.854,33,6.3,1
-4.656,153.101,78,6.2,1
-35.523,-102.586,33,5.7,0
-4.926,151.756,99,5.5,0
31.962,137.61,442,6,1
32.005,137.609,439,6.9,1
-55.627,-27.721,33,5.5,0
-56.446,-25.589,33,5.5,0
-56.428,-25.486,33,5.9,1
-56.622,-25.533,33,5.7,0
-56.505,-25.64,33,5.8,0
-56.706,-25.388,33,5.7,0
-11.136,119.075,33,5.5,0
1.753,126.014,63,5.7,0
-10.858,119.111,33,5.5,0
38.104,16.031,33,5.6,0
-30.677,-178.137,37,5.5,0
6.138,126.885,82,5.5,0
24.072,122.638,43,5.5,0
26.42,140.563,263,6.1,1
29.926,66.302,33,5.9,1
52.295,-168.622,49,5.5,0
-22.889,-175.358,33,5.7,0
-38.201,-93.766,33,5.6,0
17.026,-99.735,36,6.4,1
36.049,139.681,66,5.7,0
0.831,-29.817,33,5.7,0
0.766,-29.693,33,5.8,0
44.026,149.002,33,6.7,1
44.065,149.016,33,5.6,0
44.14,149.029,33,6.6,1
44.209,148.971,46,6.8,1
44.021,148.819,54,5.6,0
44.216,149.27,33,5.6,0
43.855,148.939,33,6.4,1
44.196,148.731,50,5.8,0
44.288,149.126,33,5.9,1
44.932,148.439,33,7.5,1
43.922,149.144,33,5.5,0
44.376,149.58,50,6,1
52.01,-169.465,23,5.8,0
44.318,149.064,48,5.9,1
44.343,149.737,33,6.8,1
-24.784,-179.903,475,5.5,0
29.801,-67.4,20,6.1,1
44.244,148.862,33,7.6,1
43.653,148.587,44,5.6,0
43.857,148.803,33,5.5,0
42.839,78.606,33,7.1,1
44.109,148.952,45,5.6,0
44.079,148.949,45,5.7,0
-21.03,-178.836,595,5.7,0
43.773,148.451,47,5.6,0
-0.101,125.184,33,5.5,0
49.734,78.074,0,5.5,0
53.515,162.991,34,5.5,0
-20.476,-177.971,550,5.5,0
-8.583,125.103,69,5.9,1
48.764,154.918,53,5.8,0
44.077,149.482,33,5.5,0
-19.643,169.119,94,5.9,1
27.92,141.783,22,5.5,0
-21.76,-174.011,33,5.7,0
-4.852,133.918,33,6.2,1
33.033,82.285,27,6,1
6.783,123.783,43,5.6,0
-31.18,-67.597,10,5.5,0
10.035,-77.954,35,6.1,1
35.212,141.031,31,5.9,1
44.411,149.342,50,5.8,0
22.728,121.123,25,5.7,0
-11.36,116.685,33,6.7,1
-9.461,148.943,13,5.9,1
53.535,-163.731,33,5.6,0
-19.485,-173.758,33,5.6,0
56.423,-152.691,14,6.6,1
3.311,127.76,98,5.5,0
43.269,20.919,33,5.7,0
-16.47,-73.514,50,5.5,0
38.391,15.066,14,5.7,0
-25.21,178.407,566,5.6,0
44.191,149.166,33,5.5,0
5.142,127.41,128,6,1
-3.788,128.44,140,5.5,0
46.777,151.899,96,5.5,0
36.62,71.274,227,5.9,1
-21.267,-174.383,33,5.8,0
4.718,124.593,43,5.9,1
-2.814,138.956,45,5.5,0
-5.854,103.969,50,5.8,0
-9.849,160.45,46,6.2,1
24.656,122.715,18,5.8,0
-19.25,-177.498,578,5.5,0
-9.303,124.906,53,5.5,0
-58.281,-25.786,73,5.8,0
3.573,127.246,43,5.7,0
-10.242,117.023,35,5.5,0
29.841,66.208,33,5.7,0
37.319,141.784,40,5.5,0
51.667,-176.1,59,5.9,1
36.642,-2.543,26,5.6,0
13.915,-92.199,59,5.5,0
-14.521,167.319,160,6.7,1
-56.769,-25.524,33,5.9,1
-20.934,169.672,95,5.6,0
40.985,141.261,32,5.7,0
41.001,141.259,23,5.8,0
-37.418,51.412,33,5.5,0
-10.233,-78.52,50,5.6,0
-30.76,-177.988,43,5.5,0
-31.597,-178.111,33,5.5,0
43.44,139.032,31,5.6,0
-54.847,0.889,33,5.8,0
-0.758,127.371,41,5.9,1
31.055,130.134,161,6.3,1
-53.152,-118.348,33,5.5,0
42.736,144.698,78,5.6,0
-52.905,-118.547,33,5.5,0
40.759,23.268,10,5.7,0
51.232,-179.213,25,6.7,1
-0.09,125.238,54,5.5,0
-20.859,168.593,33,5.5,0
41.963,46.546,38,5.6,0
24.274,142.661,33,6.8,1
24.228,142.824,33,5.9,1
-1.837,139.117,15,5.6,0
-44.855,-79.413,33,6,1
-6.481,154.631,43,5.6,0
11.05,57.327,33,5.5,0
-0.081,151.159,33,5.7,0
-1.05,146.451,22,5.9,1
-57.096,-140.888,33,6,1
-16.247,92.986,33,5.5,0
40.381,63.619,33,6,1
-6.095,114.237,520,5.5,0
49.879,78.838,0,5.9,1
4.695,126.613,78,5.6,0
-15.262,-173.559,33,6.2,1
49.262,-129.502,10,6.1,1
-5.124,102.808,33,5.7,0
38.204,142.045,45,5.7,0
38.19,142.028,44,7.7,1
-13.37,-111.34,33,5.8,0
38.319,142.364,40,6.3,1
8.249,122.403,24,6.9,1
8.238,122.381,79,5.9,1
6.135,-82.664,33,5.7,0
44.031,149.161,63,5.6,0
-7.293,128.884,155,5.8,0
38.168,143.264,34,5.6,0
7.861,126.321,139,6,1
-17.098,-172.264,33,7,1
-23.068,-179.588,523,5.6,0
40.739,23.229,3,6.4,1
38.326,141.756,52,5.7,0
48.307,148.61,377,5.9,1
51.605,-179.412,33,5.9,1
8.514,126.635,59,5.5,0
-15.003,167.267,122,5.5,0
-5.06,102.356,33,6.4,1
-5.032,102.372,33,5.8,0
-5.078,102.278,33,5.6,0
-17.111,-174.431,159,5.5,0
-56.318,146.623,33,5.5,0
37.149,142.8,35,5.7,0
-20.262,168.17,33,5.6,0
-56.47,-27.058,120,5.5,0
-15.328,-175.489,25,6.4,1
-63.31,169.361,33,5.5,0
-63.197,169.668,33,5.5,0
32.655,131.12,118,5.7,0
49.839,78.906,0,5.8,0
18.487,-100.007,62,5.6,0
0.56,126.196,41,5.8,0
-7.89,-71.415,645,5.8,0
52.242,-168.816,33,5.8,0
-6.617,143.792,33,5.5,0
-14.893,-175.822,292,6,1
-6.438,153.163,28,5.7,0
56.769,-151.647,33,5.7,0
-5.662,146.116,59,5.5,0
-4.189,152.842,43,6,1
22.282,121.512,17,7.4,1
-6.145,150.986,33,5.6,0
22.242,121.574,30,5.5,0
-20.67,172.503,37,6.1,1
-15.584,-173.043,33,5.8,0
49.744,78.168,0,5.7,0
-15.285,-173.329,33,5.5,0
-0.905,84.282,33,5.6,0
52.143,96.892,33,5.5,0
-15.371,167.481,131,5.7,0
-26.513,-70.544,58,6.3,1
-0.167,131.797,33,6.1,1
-3.598,151.012,33,6.1,1
-60.837,-56.049,33,5.8,0
-3.582,152.289,255,5.7,0
-4.024,102.409,48,5.9,1
-12.384,166.453,88,5.7,0
-15.439,166.713,23,5.6,0
63.706,125.321,0,5.6,0
23.51,121.46,22,5.5,0
-15.514,166.739,33,5.5,0
73.336,54.792,0,5.9,1
-35.863,-17.648,10,6,1
-16.663,175.67,33,5.5,0
4.551,126.63,113,5.5,0
-17.812,-178.352,599,5.5,0
34.35,-119.7,10,5.8,0
-59.763,-26.441,98,5.6,0
49.871,156.276,86,5.8,0
-7.91,146.891,145,5.8,0
-30.529,-178.182,33,6.4,1
33.956,142.287,47,5.5,0
-8.069,125.514,33,5.6,0
-22.174,-179.56,593,5.6,0
-21.067,-174.322,20,5.7,0
14.374,-91.454,96,5.5,0
-31.271,-67.773,10,5.6,0
5.57,126.232,44,5.7,0
-47.669,32.54,10,6.2,1
10.204,-85.222,56,7,1
4.035,126.596,71,5.5,0
-50.052,163.461,33,5.6,0
50.008,78.996,0,5.9,1
6.576,126.903,61,5.7,0
-17.414,168.001,32,5.9,1
-30.682,-178.017,17,5.6,0
-7.451,156.599,33,6.2,1
-7.521,156.542,16,5.5,0
24.896,121.985,109,6.1,1
-7.247,156.642,33,5.5,0
44.404,38.052,33,5.7,0
49.453,154.355,109,5.5,0
-20.143,168.705,36,6,1
-29.405,-176.729,47,5.5,0
-13.316,167.137,198,6,1
-30.935,-178.897,33,5.6,0
-30.367,-178.151,33,5.9,1
14.27,-91.497,94,5.6,0
24.927,124.847,21,5.7,0
-4.65,129.716,140,5.6,0
-4.562,-106.173,33,5.9,1
11.556,143.352,33,5.6,0
-27.951,-176.484,32,5.5,0
10.839,126.122,68,5.5,0
49.898,78.925,0,6,1
48.254,154.276,44,6,1
33.386,57.434,33,7.4,1
-25.731,-177.947,221,5.7,0
-63.023,-157.733,33,5.5,0
-5.521,153.81,46,5.5,0
-6.673,105.576,63,5.5,0
-13.919,167.209,201,6.3,1
-13.312,167.069,202,5.6,0
1.154,120.297,33,5.7,0
12.576,143.256,91,5.8,0
73.38,54.669,0,5.6,0
51.258,159.793,33,5.5,0
-19.135,168.981,145,5.6,0
18.615,-102.262,96,5.5,0
-30.891,-177.872,35,5.7,0
16.603,95.857,10,5.7,0
6.682,123.982,46,5.6,0
46.27,151.716,115,5.7,0
39.389,74.718,62,5.8,0
-6.454,147.466,98,5.5,0
33.416,140.793,57,5.9,1
-7.464,112.216,184,5.6,0
-5.579,148.057,154,5.8,0
47.818,48.114,0,5.8,0
63.143,63.392,0,5.5,0
41.214,143.905,33,5.5,0
-3.333,150.782,33,5.6,0
36.483,70.964,185,5.6,0
-5.882,146.904,103,5.5,0
-21.906,-65.792,280,5.6,0
50.246,155.692,135,5.5,0
-5.441,152.005,60,5.9,1
-0.078,124.876,71,5.5,0
8.05,122.286,33,5.7,0
-27.534,-176.518,33,5.6,0
39.349,72.615,40,6.8,1
-57.932,-25.477,90,5.6,0
50.046,78.983,0,5.6,0
37.674,48.901,34,6.1,1
-11.23,162.176,33,6.9,1
-11.178,162.085,33,6,1
-11.037,162.198,33,5.6,0
-11.153,162.253,33,5.7,0
-11.132,162.136,33,7.1,1
-10.996,162.221,33,6.1,1
39.328,72.568,41,5.5,0
-28.478,62.359,10,5.7,0
-10.812,161.368,29,5.8,0
-11.205,162.068,33,5.6,0
-54.067,-1.784,33,5.7,0
47.892,146.569,29,5.9,1
-7.183,154.813,33,5.6,0
-3.268,146.911,33,5.7,0
8.586,126.038,33,5.5,0
-26.179,-177.69,172,5.5,0
-57.923,-25.184,52,5.6,0
-10.852,162.132,33,5.9,1
49.956,78.765,0,6,1
-15.506,168.083,33,5.5,0
16.01,-96.591,18,7.7,1
16.184,-96.63,22,5.7,0
-21.903,-138.975,0,5.9,1
50.929,158.862,42,5.5,0
-10.155,161.397,93,6,1
8.665,122.206,40,5.8,0
-4.528,152.293,33,5.5,0
-59.552,-26.413,10,5.5,0
13.145,-89.635,33,5.9,1
17.447,-54.786,10,5.8,0
44.592,146.581,91,6.7,1
13.713,-92.288,32,5.7,0
45.344,150.114,54,5.6,0
-4.561,129.699,33,5.7,0
-30.346,-177.917,134,5.5,0
-7.068,117.98,463,5.9,1
7.33,123.492,33,6.9,1
21.953,123.807,33,5.6,0
32.139,49.646,33,6.2,1
0.536,126.022,60,6,1
52.11,175.227,47,5.6,0
47.787,48.192,0,6,1
-54.476,2.073,10,6.5,1
-6.172,130.74,92,5.6,0
11.753,-87.356,32,5.6,0
3.872,126.735,33,5.7,0
-21.817,-179.503,593,5.6,0
-36.286,-72.463,47,5.7,0
-11.206,162.579,30,6.3,1
-8.254,121.492,33,5.8,0
32.492,141.378,21,5.5,0
23.247,122.075,33,7,1
10.366,-103.865,10,6.5,1
-56.543,-142.571,10,5.6,0
41.108,13.582,390,5.6,0
-8.883,-75.728,33,5.7,0
-22.945,-175.464,33,5.5,0
-27.984,-176.599,29,5.6,0
-4.169,135.989,33,5.5,0
26.609,60.925,33,5.8,0
16.944,-93.543,156,5.6,0
26.519,61.013,33,5.9,1
-4.08,101.252,32,6.2,1
-35.204,-16.628,10,5.6,0
52.499,-167.921,44,5.5,0
33.897,59.472,33,6.7,1
-45.56,96.184,10,6.1,1
38.262,15.005,11,5.5,0
47.883,48.128,0,6,1
-9.511,161.08,93,5.7,0
13.406,145.988,55,5.5,0
41.535,143.919,17,5.5,0
-6.239,155.225,160,5.5,0
-29.937,-177.455,14,6.4,1
60.131,-153.121,105,5.5,0
17.413,-100.877,41,6.6,1
17.554,-100.988,39,5.6,0
-30.573,-177.782,33,5.5,0
-18.544,168.207,25,6.3,1
54.768,-161.25,17,6,1
11.927,-43.727,22,5.8,0
-24.658,179.958,503,5.5,0
42.782,131.197,545,5.7,0
0.052,125.997,56,5.8,0
5.21,127.295,129,6.2,1
-56.316,-26.887,104,5.6,0
-17.705,-178.696,556,5.5,0
-21.043,173.919,33,5.5,0
5.767,124.73,81,5.5,0
-20.855,-68.629,77,5.5,0
5.987,125.919,142,6.1,1
55.453,-157.162,33,6.7,1
33.318,57.431,33,5.5,0
-15.559,167.573,123,5.8,0
-13.626,166.675,60,6.2,1
-16.39,-72.658,53,6.9,1
-16.5,-72.656,52,5.5,0
-6.826,116.126,33,5.5,0
-43.432,40.779,10,6.1,1
5.683,124.696,61,5.5,0
40.232,143.703,10,6.4,1
40.356,143.694,30,5.5,0
-0.161,-17.72,10,5.6,0
-0.238,132.075,43,5.5,0
12.829,124.599,26,5.7,0
-8.159,156.384,33,5.5,0
-14.969,167.33,110,5.6,0
60.642,-141.593,15,7.1,1
0.673,-80.073,33,5.6,0
-16.557,177.41,33,5.9,1
-5.86,145.785,107,5.5,0
1.03,120.402,28,6,1
-9.558,147.959,33,6.1,1
-22.301,-69.022,61,5.5,0
-56.077,-122.44,10,6.1,1
-39.087,46.236,10,5.5,0
17.813,-101.276,49,7.6,1
17.952,-101.283,52,5.5,0
23.157,101.138,33,6.2,1
34.32,-116.45,10,5.5,0
5.228,96.327,33,5.8,0
-17.586,-172.843,33,5.5,0
-36.719,78.744,10,6.2,1
-36.65,78.682,10,6,1
-35.681,-71.146,91,5.5,0
-7.352,154.428,33,5.6,0
26.74,-110.806,15,5.6,0
17.987,-69.044,80,6.1,1
42.004,83.406,33,5.9,1
32.152,96.961,33,5.8,0
-56.171,-27.254,132,5.5,0
-4.166,131.448,33,5.6,0
29.181,142.338,55,5.7,0
-5.108,130.102,31,5.6,0
5.267,125.487,72,5.7,0
19.716,123.694,14,5.6,0
-4.056,102.413,59,5.5,0
41.987,-126.816,15,5.5,0
2.963,126.933,37,6.8,1
-36.007,-102.601,10,6.5,1
42.096,19.209,10,6.9,1
42.319,18.682,10,5.7,0
5.683,123.615,549,5.9,1
-6.979,129.685,125,5.5,0
-1.21,98.215,33,5.6,0
32.986,-39.702,10,5.8,0
0.077,122.967,79,5.9,1
-16.535,120.175,33,5.9,1
-52.996,159.754,10,6,1
-20.826,-178.688,599,6,1
-3.639,141.839,52,5.6,0
-33.821,-71.901,38,5.8,0
-18.324,-174.631,55,5.6,0
0.541,98.779,72,5.8,0
-27.462,-70.953,23,6.1,1
1.863,128.274,128,5.5,0
-15.353,-178.376,33,5.8,0
9.33,125.614,23,6,1
-21.244,169.798,79,6.4,1
-30.71,-178.161,42,5.8,0
-21.56,-68.284,81,5.6,0
-11.047,165.508,33,5.9,1
8.355,-70.985,23,5.6,0
-15.957,-173.928,33,5.6,0
-6.311,105.957,117,5.9,1
-8.976,-108.539,10,5.6,0
11.921,125.591,44,5.5,0
18.998,145.338,251,5.9,1
-4.054,123.149,615,5.7,0
44.76,147.588,108,5.6,0
-22.809,-69.125,85,5.9,1
34.53,24.437,33,5.6,0
-35.666,-16.242,10,6.2,1
24.132,142.402,567,5.8,0
0.677,126.005,33,6.1,1
-6.046,-77.913,33,5.7,0
-60.088,-29.392,45,5.8,0
56.647,-156.725,71,6.4,1
-27.149,-71.047,33,5.6,0
30.029,80.31,33,5.9,1
-8.299,115.934,76,5.7,0
-15.25,-70.089,208,6,1
-43.783,78.974,10,5.7,0
-22.813,-69.136,58,5.5,0
-60.428,-32.095,10,5.5,0
50.336,159.674,33,5.7,0
-10.628,164.948,68,5.6,0
0.795,126.043,52,5.5,0
42.255,18.752,8,6.2,1
52.611,-167.019,23,6.2,1
24.113,142.244,591,5.5,0
-25.998,-175.32,33,5.5,0
-9.691,154.221,26,5.8,0
36.409,31.751,98,5.9,1
-24.604,-70.262,63,5.8,0
-8.207,115.949,25,6.1,1
-24.689,-177.113,33,5.6,0
-30.812,117.179,6,6.1,1
15.684,-93.596,80,5.7,0
-18.633,169.235,246,5.6,0
-52.838,-75.098,33,5.5,0
-36.28,-97.953,10,6,1
8.106,-38.086,10,6,1
-54.326,-132.821,10,5.8,0
-5.05,152.086,73,5.5,0
-55.977,-27.868,132,5.8,0
-6.528,147.254,81,5.9,1
38.808,26.527,23,5.8,0
34.955,24.243,33,5.6,0
-14.509,167.217,122,5.6,0
-19.39,-173.361,33,5.5,0
17,-94.609,107,6.3,1
49.918,78.915,0,6.3,1
-2.99,139.82,33,5.6,0
-4.98,145.577,189,6.2,1
-20.02,-173.099,42,5.9,1
-5.956,103.644,69,5.6,0
36.475,71.218,229,5.7,0
7.164,-82.253,10,6.1,1
-29.482,-68.275,115,5.6,0
0.384,-24.966,10,5.6,0
8.316,-82.943,28,6.5,1
43.953,146.704,78,6,1
-42.369,83.973,10,5.6,0
-32.148,-71.321,45,5.7,0
50.053,79.065,0,5.8,0
1.192,126.213,59,5.6,0
-13.224,-112.151,10,5.6,0
-22.19,-179.579,609,5.5,0
31.452,119.241,11,5.5,0
-5.627,153.305,44,6.1,1
36.612,141.215,42,5.8,0
-36.314,-98.03,10,5.5,0
33.843,131.796,69,5.9,1
47.813,48.097,0,5.6,0
-4.426,98.757,31,5.7,0
-7.526,127.495,171,5.5,0
13.966,-93.427,26,5.7,0
-56.228,-27.026,90,5.7,0
13.858,124.537,48,5.5,0
-20.487,-174.212,33,5.9,1
-11.149,107.709,31,6.9,1
54.126,-160.886,33,5.5,0
-21.892,-138.993,0,6,1
49.986,142.576,25,5.5,0
-6.373,102.319,27,5.5,0
-54.764,146.331,10,5.5,0
-62.855,-161.427,10,5.8,0
49.901,78.959,0,6.1,1
-22.715,-177.494,181,6.4,1
37.1038333,-121.5123333,8.315,5.8,0
-8.714,108.856,69,5.6,0
-56.359,-26.016,33,5.9,1
-52.766,18.482,10,5.8,0
-52.027,161.296,10,5.6,0
34.515,140.223,61,5.8,0
-4.87,153.48,88,5.8,0
38.678,142.924,31,5.6,0
41.814,130.785,588,6.1,1
-17.715,167.848,17,6.1,1
-17.654,167.75,39,5.7,0
-4.372,127.87,266,5.5,0
49.971,79.01,0,6.1,1
36.479,70.134,229,6.1,1
52.274,157.329,134,5.6,0
8.951,-83.483,40,6.4,1
41.145,108.129,33,5.9,1
10.731,-41.688,10,6.6,1
-15.582,167.113,33,5.5,0
-17.675,167.683,10,6,1
19.066,122.096,15,7.1,1
-21.023,-175.846,138,5.5,0
53.978,-165.204,69,5.8,0
52.796,161.061,29,5.5,0
-22.867,171.652,44,5.6,0
-0.366,132.314,47,5.5,0
-27.551,-63.274,556,5.5,0
-5.97,149.672,42,5.8,0
8.123,125.004,13,5.5,0
-1.679,136.04,5,7.9,1
-1.639,136.223,33,5.6,0
-1.715,135.788,33,5.5,0
-1.147,136.467,26,5.9,1
-1.032,136.535,33,5.6,0
53.657,169.729,27,5.9,1
30.589,131.235,33,5.5,0
-15.634,-69.559,214,5.6,0
-30.074,-177.608,33,5.5,0
-58.631,-25.596,92,5.6,0
-5.709,103.044,35,5.6,0
3.49,128.088,45,5.9,1
-1.749,136.223,33,5.5,0
42.812,13.061,16,5.9,1
19.35,-155.07,9,5.5,0
19.347,-155.072,9,5.7,0
52.292,174.034,43,5.8,0
-60.595,-50.223,10,5.9,1
-60.526,-50.304,10,6.2,1
73.369,54.708,0,5.7,0
-7.17,154.331,33,5.5,0
-60.578,-50.306,10,5.6,0
-5.709,153.593,33,5.8,0
45.083,77.006,40,5.9,1
-19.067,168.717,74,5.8,0
-2.81,119.573,21,5.9,1
-19.276,-173.358,33,5.5,0
1.193,94.245,27,6.8,1
-21.082,-175.709,33,5.6,0
18.114,94.816,56,5.6,0
-7.416,128.304,144,5.6,0
9.828,126.254,41,5.5,0
-3.552,-76.267,116,5.5,0
-7.213,106.035,33,5.9,1
3.791,126.019,125,5.6,0
-46.675,165.707,33,7.4,1
-46.704,165.78,15,5.5,0
32.6673333,-115.3591667,15,6.4,1
33.02,-115.58,5,5.6,0
32.9986667,-115.5575,14.19,5.8,0
-1.155,136.416,33,5.7,0
11.659,43.786,7,5.6,0
18.524,145.281,601,6.1,1
-61.266,154.369,10,5.8,0
-1.161,136.598,33,6,1
51.859,177.129,62,6,1
-16.426,-172.849,33,5.5,0
73.338,54.807,0,5.8,0
0.524,126.58,51,5.6,0
-8.254,115.847,38,6.2,1
-7.372,128.159,140,5.6,0
0.666,125.921,33,6.3,1
-64.872,-170.537,10,5.5,0
-10.596,161.312,33,5.9,1
-10.615,161.284,22,7.1,1
-10.601,161.039,33,5.6,0
-10.634,161.232,33,5.7,0
-10.703,161.857,33,5.8,0
-10.705,161.205,33,5.5,0
-10.145,161.453,33,5.5,0
47.806,48.158,0,5.8,0
1.439,-101.26,10,5.5,0
-58.76,-25.242,33,5.5,0
13.833,-90.881,58,6.8,1
13.778,-90.73,65,6.6,1
49.967,79.06,0,6,1
35.016,140.596,88,5.5,0
18.794,145.132,579,5.6,0
-1.134,136.568,26,5.8,0
-5.859,150.214,33,5.7,0
-13.319,166.656,33,6.1,1
-7.656,108.252,62,6.1,1
-4.258,129.649,33,5.7,0
-15.596,-173.084,27,5.5,0
17.828,-68.617,104,5.9,1
-21.081,-178.847,589,5.7,0
-9.498,159.22,30,6.1,1
-32.314,179.204,440,5.7,0
55.642,164.112,33,5.7,0
-17.751,-178.72,564,5.5,0
-13.294,166.743,45,6.1,1
-59.463,-150.892,10,5.8,0
-3.421,140.149,40,5.6,0
-20.26,-176.149,169,5.5,0
-4.437,102.015,47,6.3,1
-23.576,-174.858,32,6.6,1
33.918,59.741,33,6.6,1
0.889,-27.105,10,5.6,0
-16.76,-179.984,33,6.9,1
-1.918,134.173,33,5.8,0
-56.58,-26.296,85,5.6,0
5.861,125.295,85,6.1,1
71.192,-8.029,10,5.6,0
-3.414,139.724,70,5.5,0
-24.344,-67.385,169,5.8,0
4.805,-76.217,108,6.4,1
-18.937,-176.594,33,6.2,1
-5.555,147.292,205,5.5,0
33.962,59.726,10,7.1,1
-31.376,-67.881,10,5.8,0
-56.465,-142.451,10,5.5,0
49.894,78.843,0,6,1
22.919,121.448,37,5.7,0
2.478,126.125,68,5.6,0
34.033,59.817,31,6,1
-5.091,129.809,33,5.5,0
-15.845,168.311,34,5.6,0
15.925,147.068,43,5.5,0
28.882,140.701,110,6.1,1
1.598,-79.358,24,7.7,1
2.149,-79.393,33,5.5,0
2.843,-78.831,33,5.7,0
5.509,-80.514,33,5.5,0
2.614,-79.215,33,5.8,0
-22.03,170.112,33,5.5,0
42.819,144.297,67,5.5,0
-3.299,102.712,33,6.6,1
-20.395,-173.741,39,5.5,0
-28.346,-176.76,33,5.5,0
-8.39,115.889,33,6.3,1
11.393,-86.458,68,5.5,0
-20.529,169.225,33,5.5,0
27.089,97.036,33,5.5,0
49.964,78.827,0,6.1,1
3.502,126.846,33,5.8,0
-6.847,129.634,131,5.8,0
-6.495,129.367,209,5.6,0
-2.702,67.959,10,5.6,0
-36.003,-71.341,92,5.6,0
0.964,125.99,41,5.8,0
40.216,144.109,33,5.5,0
2.099,-79.017,33,5.5,0
38.815,-27.78,10,6.7,1
5.984,126.188,63,6,1
5.935,126.132,76,5.7,0
0.036,67.175,10,5.7,0
5.688,126.023,114,5.8,0
6.058,126.469,54,5.8,0
51.324,156.671,112,5.6,0
5.672,126.038,112,5.7,0
-14.69,167.224,165,5.5,0
33.494,57.191,33,5.9,1
41.679,143.589,33,6,1
-56.631,-27.081,125,5.6,0
16.518,40.268,10,5.7,0
-22.398,-175.035,33,6,1
-33.194,-69.459,14,5.6,0
-22.209,-179.499,605,5.5,0
-21.829,170.585,46,5.6,0
-14.541,-73.493,94,5.7,0
-53.658,159.628,10,5.9,1
37.721,133.414,442,5.5,0
51.317,-178.488,50,5.8,0
2.714,128.526,211,5.8,0
-7.063,129.356,110,5.5,0
52.322,160.132,33,5.6,0
52.231,160.188,33,5.6,0
52.341,160.191,33,5.7,0
52.287,160.318,33,5.7,0
37.852,-121.815,11,5.8,0
52.076,160.295,33,5.5,0
-35.379,-105.869,10,5.9,1
2.445,128.112,47,5.6,0
-17.649,-171.184,33,6.4,1
5.436,-82.652,10,5.6,0
-57.907,-7.188,10,6.2,1
-7.883,156.236,40,5.8,0
-54.158,158.89,10,6.5,1
-54.264,158.77,10,5.8,0
43.995,147.231,73,5.5,0
-4.703,153.196,75,5.9,1
